epoch,loss,accuracy,recall,precision,f1
1,1.5581852857589722,42.19,0.42190000000000005,0.4164769659968335,0.4183667966876907
2,1.159487027168274,58.13,0.5813,0.5766551177457437,0.578479543392644
3,0.9863353664398193,64.75,0.6475,0.64497380608129,0.6459877614832517
4,0.8672937091827393,69.12,0.6911999999999999,0.6896350610263118,0.6902462649242891
5,0.7752857325553894,72.6025,0.726025,0.7254905801998125,0.7256446273720303
6,0.7067661912918091,74.925,0.7492499999999999,0.7484637509333132,0.7487677357882572
7,0.6455308303833008,77.4175,0.7741750000000001,0.7734503583603436,0.7737491128906304
8,0.6061563326358795,78.8,0.788,0.7873933897870347,0.7876357091428583
9,0.5612301629066467,80.0525,0.800525,0.8001759092118952,0.8002916148063945
10,0.5204248648881912,82.03,0.8202999999999999,0.8202160695617208,0.8201802333557625
11,0.4976509987592697,82.655,0.8265499999999999,0.826251342851425,0.8263455430659794
12,0.464809722328186,83.74,0.8374,0.8370989510517124,0.8371947801893296
13,0.4341547205448151,85.115,0.85115,0.8508992592675751,0.8509788823726447
14,0.4056690425157547,85.8575,0.8585749999999999,0.8585366867905039,0.8585239564437368
15,0.38885129804611207,86.405,0.86405,0.8639552294285877,0.8639838459646502
16,0.368150154542923,87.185,0.8718499999999999,0.8717176099888805,0.8717528189925
17,0.34404626321792603,88.075,0.8807500000000001,0.8807427304667449,0.8807123869249915
18,0.3314754604458809,88.5875,0.8858749999999999,0.8856039191284057,0.8857148407216451
19,0.3131262358188629,89.005,0.8900499999999999,0.8900167297815939,0.8900015475243416
20,0.2998781907439232,89.5725,0.895725,0.895777453925658,0.8957137007510129
