epoch,loss,accuracy,recall,precision,f1
1,1.5635090302467347,41.9725,0.41972499999999996,0.413219540247226,0.41525072355647935
2,1.0628068119049072,62.385,0.6238499999999999,0.620790534766557,0.6221082282325643
3,0.8108626676559448,71.5625,0.715625,0.7143911410248871,0.7149193180901525
4,0.6592261272907257,76.985,0.76985,0.7690670058913558,0.7693497949274881
5,0.5697962971687317,80.32,0.8032000000000001,0.8026614402692491,0.8028425736519523
6,0.49536211211681364,82.645,0.82645,0.8261939060233441,0.8262621833503054
7,0.43343697848320006,84.9375,0.849375,0.8491719682517358,0.8491948386053018
8,0.37829133647680285,86.7875,0.8678750000000001,0.8675797879044481,0.8676843673874235
9,0.3389999949812889,88.2175,0.8821750000000002,0.8820957078808151,0.882088302928785
10,0.29535138170719144,89.6425,0.896425,0.8962920433126271,0.8963314454610343
11,0.2570100801169872,91.0125,0.9101250000000001,0.9100984867493415,0.9100744655665716
12,0.23225926333665847,91.6775,0.916775,0.9167611979237644,0.9167395748109453
13,0.20307216524481772,92.83,0.9282999999999999,0.9282776367668779,0.9282736040931285
14,0.18062609876990318,93.605,0.93605,0.936014590040306,0.9360207679340709
15,0.16779689209461213,94.0725,0.9407249999999999,0.9407359771112299,0.940716980070016
16,0.14607882766872646,94.87,0.9487,0.948673443166604,0.9486812869573349
17,0.13320756132602693,95.2425,0.9524250000000001,0.9524195416870105,0.9524208892746028
18,0.12913125886172055,95.4675,0.9546749999999999,0.9546599835501294,0.9546638946649539
19,0.12204575535207987,95.68,0.9568,0.9567901041514094,0.9567929059180601
20,0.10901730444282293,96.1625,0.961625,0.9616161802866683,0.9616175793036451
