epoch,loss,accuracy,recall,precision,f1
1,0.35585559221108753,87.30833333333334,0.9584415584415584,0.9575757575757576,0.9559090909090908
2,57.32228451645374,12.06875,0.1,0.0140625,0.024657534246575342
3,2.3039023208618166,9.872916666666667,0.1,0.00625,0.011764705882352941
4,2.3028590977986654,9.870833333333334,0.1,0.009375,0.017142857142857144
5,2.3028387772242227,10.066666666666666,0.1,0.0109375,0.019718309859154928
6,2.3028317858378093,9.779166666666667,0.1,0.0109375,0.019718309859154928
7,2.3028900117874147,9.545833333333333,0.1,0.009375,0.017142857142857144
8,2.3027637354532877,9.65,0.1,0.00625,0.011764705882352941
9,2.302773394584656,9.835416666666667,0.1,0.0140625,0.024657534246575342
10,2.302745299021403,9.8,0.1,0.0046875,0.008955223880597014
11,2.302740958213806,9.83125,0.1,0.009375,0.017142857142857144
12,2.302730184555054,9.7625,0.1,0.009375,0.017142857142857144
13,2.3027169618606567,9.904166666666667,0.1,0.0171875,0.029333333333333333
14,2.3027117420832317,9.80625,0.1,0.0125,0.02222222222222222
15,2.3028823041915896,10.0125,0.1,0.0078125,0.014492753623188406
16,2.30275732199351,9.916666666666666,0.1,0.0125,0.02222222222222222
17,2.302729044596354,9.725,0.1,0.0109375,0.019718309859154928
18,2.302719662030538,10.004166666666666,0.1,0.00625,0.011764705882352941
19,2.30275466410319,9.702083333333333,0.1,0.009375,0.017142857142857144
20,2.3027161871592203,9.920833333333333,0.1,0.0125,0.02222222222222222
