epoch,loss,accuracy,recall,precision,f1
1,0.38642214865485824,86.09166666666667,0.9023376623376624,0.8366666666666667,0.846511733880155
2,42.45024775159359,11.16875,0.1,0.0125,0.02222222222222222
3,2.3028227637608847,9.902083333333334,0.1,0.009375,0.017142857142857144
4,2.3027299995422363,9.9375,0.1,0.0078125,0.014492753623188406
5,2.3027460463841756,9.845833333333333,0.1,0.0109375,0.019718309859154928
6,2.3027754853566487,9.895833333333334,0.1,0.0109375,0.019718309859154928
7,2.302861951828003,9.716666666666667,0.1,0.0125,0.02222222222222222
8,2.302859768549601,9.964583333333334,0.1,0.0046875,0.008955223880597014
9,2.302771567662557,9.852083333333333,0.1,0.00625,0.011764705882352941
10,2.3027385829289755,9.733333333333333,0.1,0.0109375,0.019718309859154928
11,2.3027312469482424,9.7,0.1,0.0109375,0.019718309859154928
12,2.3027212511698405,9.6625,0.1,0.015625,0.02702702702702703
13,2.3027672634124756,9.577083333333333,0.1,0.0078125,0.014492753623188406
14,2.3027467288970946,9.847916666666666,0.1,0.0171875,0.029333333333333333
15,2.3027453927993773,9.772916666666667,0.1,0.0109375,0.019718309859154928
16,2.3027178881963093,9.93125,0.1,0.009375,0.017142857142857144
17,2.302769557317098,9.71875,0.1,0.009375,0.017142857142857144
18,2.302734976450602,9.741666666666667,0.1,0.0125,0.02222222222222222
19,2.3027150017420452,9.904166666666667,0.1,0.0109375,0.019718309859154928
20,2.30273123105367,9.910416666666666,0.1,0.0109375,0.019718309859154928
