epoch,loss,accuracy,recall,precision,f1
1,0.36371949907143913,87.03125,0.8861904761904762,0.8760317460317459,0.8709349130401762
2,76.60579114935796,13.772916666666667,0.1,0.00625,0.011764705882352941
3,2.303088543891907,9.8125,0.1,0.00625,0.011764705882352941
4,2.3027141195933023,9.925,0.1,0.0109375,0.019718309859154928
5,2.302718054453532,9.9,0.1,0.01875,0.031578947368421054
6,2.302734364191691,9.995833333333334,0.1,0.0078125,0.014492753623188406
7,2.30273442808787,9.610416666666667,0.1,0.00625,0.011764705882352941
8,2.3027230037053426,9.783333333333333,0.1,0.009375,0.017142857142857144
9,2.302754904429118,9.752083333333333,0.1,0.0109375,0.019718309859154928
10,2.302731659889221,9.63125,0.1,0.009375,0.017142857142857144
11,2.3026819022496543,10.039583333333333,0.1,0.0125,0.02222222222222222
12,2.3027490193049114,9.6375,0.1,0.0125,0.02222222222222222
13,2.3027316939036053,9.847916666666666,0.1,0.0046875,0.008955223880597014
14,2.302738768259684,9.814583333333333,0.1,0.0109375,0.019718309859154928
15,2.3027243824005126,9.870833333333334,0.1,0.0125,0.02222222222222222
16,2.3027374356587726,9.6625,0.1,0.009375,0.017142857142857144
17,2.3027289838790894,9.766666666666667,0.1,0.00625,0.011764705882352941
18,2.302734787940979,9.804166666666667,0.1,0.0109375,0.019718309859154928
19,2.3027343238194784,9.89375,0.1,0.0078125,0.014492753623188406
20,2.302733916600545,9.73125,0.1,0.015625,0.02702702702702703
