epoch,loss,accuracy,recall,precision,f1
1,1.4496692172050476,46.715,0.46715,0.4602668047880698,0.46279299151196407
2,0.9954790028572083,64.635,0.64635,0.6444285335258523,0.6452665562525681
3,0.7764391533851623,72.615,0.7261500000000001,0.7252531924226815,0.7256240685484375
4,0.6550335499286651,77.2575,0.772575,0.7718042036636565,0.7721186288058204
5,0.5615862075328827,80.56,0.8055999999999999,0.8050525078871088,0.8052563110099256
6,0.48424892237186434,83.235,0.8323499999999999,0.8320117447206424,0.8321398065996165
7,0.43519940066337587,84.915,0.8491500000000001,0.8487874354682212,0.848935125441096
8,0.38087191331386566,86.7,0.867,0.8667155968843488,0.8668184582969382
9,0.35067566945552825,87.8575,0.878575,0.8784225199073766,0.8784698328026088
10,0.316851713013649,88.9125,0.8891249999999999,0.8888913409074867,0.8889829105581862
11,0.2767638585329056,90.5175,0.9051750000000001,0.9050836102106263,0.9051178491299654
12,0.25327870594263074,91.0175,0.910175,0.9100414721975578,0.9100960728438995
13,0.2289920770585537,92.135,0.92135,0.9213016589868511,0.9213155623919335
14,0.20629301451444626,92.86,0.9286000000000001,0.9285257987551413,0.9285593309498761
15,0.20168609296679496,92.7575,0.927575,0.9274820959259857,0.927523610464055
16,0.17450888764858247,93.835,0.93835,0.9383181091356407,0.9383313435331442
17,0.15882628183960915,94.42,0.9442,0.9441852242315674,0.9441901286808694
18,0.1514966512322426,94.5425,0.945425,0.945412282308,0.9454120284683297
19,0.13977550863325597,95.1525,0.951525,0.9515192702949686,0.9515197938859805
20,0.13590568251609803,95.28,0.9527999999999999,0.9527883746158284,0.9527917484635824
