epoch,loss,accuracy,recall,precision,f1
1,1.4476677156448363,46.7275,0.467275,0.4609010540142139,0.46316296718331973
2,0.9826076794624329,65.41,0.6541,0.6519909416989469,0.652932140685718
3,0.7530551260471344,73.845,0.73845,0.7375672160713442,0.737926187933955
4,0.6191981368541718,78.8425,0.7884249999999999,0.7880173791330666,0.7881542544643143
5,0.5323321729421615,81.7675,0.817675,0.8173514344578703,0.8174607512675325
6,0.46087811846733095,83.9425,0.839425,0.8392344053372272,0.8392907821226462
7,0.39913428807258605,86.085,0.8608499999999999,0.8606008764399217,0.8606808749693247
8,0.35501618506908417,87.75,0.8775000000000001,0.877352392935253,0.8773927254934831
9,0.3115124921560288,89.155,0.89155,0.8914679229158974,0.8914746162919114
10,0.28280441409349444,90.1925,0.901925,0.9017723004653769,0.9018316046150499
11,0.24399222379922866,91.435,0.9143500000000001,0.9142704174450126,0.9142877428560382
12,0.22142284205555915,92.135,0.92135,0.921281781047848,0.9212988174045791
13,0.20042688980698586,93.02,0.9301999999999999,0.9301939353848343,0.9301915020805402
14,0.17778689563274383,93.8425,0.938425,0.9383942310278559,0.938401878398998
15,0.16383878183662892,94.2175,0.942175,0.94214699880844,0.9421504571378208
16,0.1499673449844122,94.63,0.9463000000000001,0.9463118624572975,0.9463023676102786
17,0.13810128549635411,95.205,0.9520500000000001,0.9520283421286597,0.9520350264992858
18,0.13570309475511314,95.29,0.9529,0.9529029077904972,0.9528990601716767
19,0.11745954562872649,95.9975,0.9599749999999998,0.9599785057367605,0.9599746948976542
20,0.11932752021104097,95.7575,0.9575750000000001,0.9575884140811557,0.9575793528822197
