epoch,loss,accuracy,recall,precision,f1
1,0.6770550740162532,74.60208333333334,0.8914285714285715,0.8958333333333334,0.8873775347459556
2,0.419985232591629,84.6625,0.7428571428571429,0.8441666666666666,0.7534696342305038
3,0.3086064361135165,88.7,0.8722619047619048,0.8841666666666667,0.8747644022644023
4,0.2793338708281517,89.66041666666666,0.9152777777777779,0.9125,0.9075757575757576
5,0.2594662752002478,90.3375,0.8364285714285714,0.856190476190476,0.83517316017316
6,0.251107173571984,90.94791666666667,0.9305555555555556,0.925,0.9137662337662338
7,0.23444743550320465,91.46458333333334,0.9633333333333333,0.9733333333333334,0.965443912812334
8,0.2263647874544064,91.74583333333334,0.9722222222222221,0.9714285714285715,0.9696421225832991
9,0.2170399488657713,92.03333333333333,0.9099999999999999,0.9097222222222221,0.907846889952153
10,0.2132641176233689,92.14791666666666,0.9139285714285714,0.8983333333333334,0.8962484737484738
11,0.20607348238925138,92.42083333333333,0.9393939393939394,0.9331709956709957,0.9330383651436283
12,0.19999061687787373,92.74375,0.9258333333333333,0.9257142857142858,0.9232167832167832
13,0.1946685178776582,92.77291666666666,0.9223809523809525,0.9023809523809524,0.8936349924585218
14,0.18923471227288247,92.98958333333333,0.9109848484848484,0.9166666666666666,0.905018315018315
15,0.18350127179423967,93.15416666666667,0.9675,0.965909090909091,0.9631746031746031
16,0.17915316634376843,93.30833333333334,0.9291666666666666,0.9414285714285715,0.9226093514328809
17,0.1747936089312037,93.59375,0.9347619047619048,0.940909090909091,0.9357975357975358
18,0.17246785414218901,93.69166666666666,0.9488888888888889,0.9522222222222222,0.9458110516934047
19,0.16303953418135644,93.79166666666667,0.9071428571428571,0.9041666666666666,0.8974270656879353
20,0.1619336727609237,94.03125,0.9568181818181818,0.9466666666666667,0.9470678007698469
