epoch,loss,accuracy,recall,precision,f1
1,1.567715267944336,41.76,0.4176,0.41192865914829835,0.4138346890297491
2,1.225085868358612,55.725,0.55725,0.5529225770373497,0.5546000655071133
3,1.0339080265045166,63.0525,0.630525,0.628005994521231,0.6290258780332941
4,0.9156198361396789,67.2775,0.672775,0.6710650467046049,0.6717685840407973
5,0.8206143857002258,70.9625,0.709625,0.7086286274719208,0.7090324260977041
6,0.7435986727237701,73.865,0.73865,0.7376788427529852,0.7380875755881535
7,0.692676621389389,75.535,0.75535,0.7547062099873971,0.7549327726606812
8,0.6458946176052094,77.375,0.77375,0.7730892457082528,0.7733157268023774
9,0.6112175504207611,78.7725,0.7877249999999999,0.7875493182158053,0.7875621397426268
10,0.5758065262794495,79.735,0.79735,0.7971729189531991,0.7972042485615358
11,0.5430550270557404,81.1325,0.8113249999999999,0.8109879002763071,0.8110862633064114
12,0.5202200961351394,81.7875,0.8178749999999999,0.8174477797832663,0.8175840405360304
13,0.49373108937740323,82.78,0.8278000000000001,0.8275208053049319,0.8275922368737231
14,0.47417604761123655,83.4625,0.834625,0.8344758713210556,0.8344741397143945
15,0.4554827606916428,84.155,0.84155,0.8413214092064253,0.841380113320812
16,0.4361448171257973,84.81,0.8481,0.8479411759645783,0.84796635095736
17,0.4186259406328201,85.5275,0.855275,0.855105101906067,0.8551476070111358
18,0.40358182275295257,86.0825,0.860825,0.8606224164738142,0.8606854531795006
19,0.38223986070156096,86.63,0.8663000000000001,0.8661827836170632,0.8661808866165055
20,0.37393817613124847,86.885,0.8688499999999999,0.8686764342565967,0.8687279985376948
