epoch,loss,accuracy,recall,precision,f1
1,1.5352410037994384,43.3,0.433,0.4269728109778284,0.4289491099728736
2,1.1305238461494447,59.3525,0.5935249999999999,0.5897561489598174,0.5913259014962289
3,0.9416555963516235,66.58,0.6658000000000001,0.6638399248899105,0.6646142115474774
4,0.8129643693447113,71.3825,0.713825,0.7129316359841679,0.7132562898504972
5,0.7340943319797516,74.375,0.74375,0.7433666248876849,0.7434305508052418
6,0.6702119624614715,76.605,0.7660500000000001,0.7656239386607828,0.7657761881310994
7,0.6266039442539215,77.945,0.77945,0.7791112455995932,0.7791848803080231
8,0.5755280552387237,80.3175,0.8031750000000001,0.8029590290766144,0.8029993144666836
9,0.5338961680412293,81.3675,0.8136749999999999,0.8133693298765834,0.8134438927412353
10,0.5014438641071319,82.4575,0.824575,0.8241788180348548,0.8243086596544617
11,0.47743808212280275,83.4375,0.834375,0.8342820571513924,0.8342576893278288
12,0.4471475686788559,84.53,0.8452999999999999,0.8450619420862319,0.845118602841364
13,0.4235990266084671,85.2925,0.8529249999999999,0.8528060954371959,0.8528206701784768
14,0.4010752907752991,86.205,0.86205,0.8619006563183327,0.8619483808401023
15,0.3783974909067154,86.775,0.86775,0.8677067868510452,0.8676860102242546
16,0.35890363688468935,87.595,0.8759499999999999,0.8758605966116944,0.8758657367557138
17,0.3434053217411041,88.0925,0.8809249999999998,0.8808724532594703,0.8808751212152626
18,0.32797641624212265,88.795,0.88795,0.8879307326034998,0.8879167200729938
19,0.3157356023967266,89.08,0.8907999999999999,0.8907360718303051,0.8907450343503888
20,0.2979143242716789,89.655,0.8965500000000001,0.8964931813911216,0.8965078124508524
