epoch,loss,accuracy,recall,precision,f1
1,1.5459317531585692,42.405,0.6356998556998558,0.5978571428571429,0.5956098012754358
2,1.058074430847168,62.245,0.6811507936507937,0.6723015873015873,0.6672619047619047
3,0.7727563708782196,72.9375,0.7767857142857143,0.7839285714285714,0.7478479853479854
4,0.6312204919815063,78.12,0.6,0.5804545454545454,0.5623809523809523
5,0.5247885076999664,81.885,0.8082142857142858,0.8250183150183151,0.8079485852311941
6,0.46068649735450745,84.22,0.9194444444444445,0.9119444444444443,0.8996825396825396
7,0.3972087943315506,86.3475,0.8205555555555556,0.8639285714285714,0.8330916305916306
8,0.35685862505435945,87.6725,0.8810606060606061,0.9118506493506494,0.8766336587389219
9,0.32498198726177213,88.745,0.9407467532467532,0.9257142857142858,0.929584216952638
10,0.2950886102616787,89.8725,0.891043956043956,0.8875,0.8732395382395381
11,0.26494817371368407,90.78,0.9032828282828284,0.8947979797979798,0.8907843137254903
12,0.24490341907143592,91.49,0.8907142857142857,0.9047619047619048,0.8914213564213564
13,0.2241062317967415,92.235,0.8855555555555554,0.8968253968253969,0.8769794094794093
14,0.2215772901773453,92.455,0.8841666666666667,0.8982142857142857,0.8770482295482296
15,0.20443669152259827,92.93,0.9216666666666666,0.9533333333333334,0.9324713298397509
16,0.18996506795287132,93.3225,0.9243181818181817,0.9218181818181819,0.9186507936507937
17,0.18995292245447637,93.51,0.8908333333333334,0.9139285714285714,0.8845995670995672
18,0.17107715575397014,94.1,0.8550000000000001,0.9312265512265512,0.873989684355817
19,0.1648597116485238,94.2575,0.9157142857142857,0.9630952380952381,0.9281308063916759
20,0.15640543256402015,94.64,0.905,0.9216666666666666,0.9001515151515151
