epoch,loss,accuracy,recall,precision,f1
1,1.399355047607422,49.035,0.49034999999999995,0.4846764072663149,0.48681311089990686
2,0.9621221525192261,65.9475,0.659475,0.657471123778451,0.6583237335910742
3,0.7495928265571594,73.6525,0.7365250000000001,0.7359528350759852,0.736162386840012
4,0.6122235331058502,78.675,0.78675,0.7862475691228662,0.7864029721841463
5,0.5195936209917068,81.8525,0.818525,0.8182778210890402,0.8182974533171867
6,0.4508634904384613,84.28,0.8428000000000001,0.8424848534359597,0.8425884261574327
7,0.38780072293281553,86.5775,0.865775,0.865544065228239,0.8656023744689862
8,0.33317058318853376,88.4225,0.884225,0.8840481569924321,0.8840969893789739
9,0.29805070706605913,89.57,0.8957,0.8955868643730686,0.8956165398708149
10,0.24838675065636634,91.0675,0.910675,0.9105883089368554,0.9106154714205381
11,0.21645901411771773,92.505,0.92505,0.9249749140381498,0.9250015042705975
12,0.18821282376646994,93.3375,0.9333750000000001,0.9333784146681058,0.9333620008309891
13,0.17284409898519515,93.8675,0.9386749999999999,0.9386542084615812,0.9386522723193764
14,0.14571739840209483,94.6825,0.9468249999999999,0.946777698682089,0.9467966099653733
15,0.13717739585340022,95.115,0.9511499999999999,0.9511526765167309,0.951146882886499
16,0.11753973731696606,95.8825,0.9588249999999998,0.9588089817585905,0.9588110087398503
17,0.12211677382141352,95.7075,0.957075,0.9570649580960688,0.9570646490910159
18,0.11242243514060975,96.0175,0.9601750000000001,0.9601644647112277,0.9601690862201566
19,0.09498518751040101,96.5825,0.965825,0.9658290420999741,0.9658221881754061
20,0.09394493769854308,96.6,0.966,0.9659999745366898,0.9659985019814021
