epoch,loss,accuracy,recall,precision,f1
1,1.5908338682174683,41.4775,0.414775,0.4085855483486542,0.4107860106176761
2,1.0994282300949096,61.31,0.6131,0.6092371243505463,0.6108305074248424
3,0.8874247985839844,69.11,0.6910999999999999,0.6898829062587435,0.6903913726221693
4,0.741355489397049,74.2,0.742,0.7412038504161556,0.7415008654769768
5,0.6463093187332153,77.84,0.7783999999999999,0.7778471496689733,0.7780484697936515
6,0.5760843267440796,80.0975,0.800975,0.8006377259092696,0.8007412666885747
7,0.524687561750412,81.7,0.817,0.8167118128730703,0.816804085114853
8,0.47454701042175296,83.585,0.8358500000000001,0.8355521812147921,0.8356353827408091
9,0.42870492622852324,85.1225,0.851225,0.8508807412232521,0.8510227084741478
10,0.40387532737255094,85.9775,0.859775,0.8595118643220816,0.8596076598005531
11,0.3587913710474968,87.5275,0.875275,0.8751806987668503,0.8751907064482431
12,0.3390168464899063,88.1,0.881,0.8807900946326447,0.8808647674557019
13,0.30282920356988907,89.3325,0.8933250000000001,0.8931650472494981,0.8932311755151051
14,0.2806879581093788,90.15,0.9015000000000001,0.9014359795023772,0.9014528959150949
15,0.26349834229946134,90.645,0.9064500000000001,0.9063665017255774,0.9063958395929756
16,0.23641326335072518,91.84,0.9183999999999999,0.9182950560893722,0.9183275535157097
17,0.2315266310930252,91.87,0.9187000000000001,0.9186575516265272,0.9186729004879938
18,0.20678648405671118,92.845,0.92845,0.9284707892118206,0.9284514255485155
19,0.19878402112722396,93.0325,0.9303250000000001,0.930286504228507,0.9302996306532793
20,0.1879768870472908,93.3075,0.933075,0.9330657659681743,0.9330662271589766
