epoch,loss,accuracy,recall,precision,f1
1,1.6418993928909302,39.0075,0.390075,0.3841870367819308,0.3859011051095148
2,1.2279607238769532,55.2575,0.5525749999999999,0.5480328820129227,0.5497568774513458
3,1.0152769695281982,63.8675,0.6386750000000001,0.6358484561037605,0.6370519054236091
4,0.8868805645942688,68.73,0.6873,0.6855511621804631,0.6863120856876371
5,0.7888635752677917,71.8425,0.7184249999999999,0.717095125814982,0.7176785883325927
6,0.7150997019290924,74.875,0.74875,0.747495103433982,0.7480325225968127
7,0.6593645823955536,76.6275,0.766275,0.7652438420884824,0.7656825064583702
8,0.5989423513412475,79.0325,0.790325,0.7895502426682568,0.7898599890691509
9,0.5672252534866333,80.2675,0.802675,0.802096681516913,0.8023413441066836
10,0.5240978112697602,81.4775,0.814775,0.8142640554460417,0.8144771882575835
11,0.4970709038972855,82.625,0.8262499999999999,0.8257569122004895,0.8259627959643465
12,0.4671694445371628,83.7025,0.837025,0.8366152996549285,0.8367758671802733
13,0.43175821690559385,84.815,0.8481500000000001,0.8476960083443095,0.8478748455496661
14,0.4087525289773941,85.6775,0.8567750000000001,0.8565051858574512,0.8566116489629106
15,0.3864359877228737,86.2525,0.862525,0.8622513568722157,0.8623462254085326
16,0.35759077805280687,87.4925,0.874925,0.8746747770166499,0.8747679796963993
17,0.32814351295232774,88.3925,0.883925,0.8836809082418549,0.8837819678879552
18,0.31547767971754076,88.77,0.8877,0.8875518367403114,0.8876069435622626
19,0.29711344389915467,89.3425,0.893425,0.8931945685349477,0.8933006818544478
20,0.2831541847109795,89.94,0.8994,0.8991892365996537,0.8992776863049172
