epoch,loss,accuracy,recall,precision,f1
1,1.4847153825759887,45.3875,0.45387500000000003,0.4468730347798534,0.44928632174440936
2,0.9666853775978088,65.7275,0.657275,0.6550369954262925,0.6560429389149446
3,0.7391599383831025,74.34,0.7434000000000001,0.7427417351519034,0.7430252294335252
4,0.6056893690109253,79.0475,0.790475,0.7900845874780188,0.7902238897386642
5,0.5060186086654663,82.51,0.8251,0.8246178437973996,0.8247993682206148
6,0.4333725985765457,85.0325,0.850325,0.8499928961614321,0.8501132051811366
7,0.37585729200839996,86.7925,0.867925,0.867668025044664,0.8677515861351338
8,0.32070741703510286,88.915,0.8891500000000001,0.888950533986805,0.8890176459801923
9,0.2805185611128807,90.14,0.9014000000000001,0.9012509244658476,0.9013110769001296
10,0.23978706629276275,91.4425,0.9144249999999999,0.9143151067325516,0.914360694910432
11,0.2099564632833004,92.685,0.92685,0.9267839549745203,0.926805386042916
12,0.18448101726174354,93.4275,0.9342750000000001,0.9342837780140112,0.9342756029316213
13,0.15820289275050164,94.45,0.9444999999999999,0.9444467570051522,0.9444688036767351
14,0.14646981919705868,94.9375,0.9493750000000001,0.9493356195010468,0.9493519459781352
15,0.13426251392364502,95.2175,0.9521749999999999,0.9521603804018323,0.9521654801967528
16,0.11992935201600194,95.7125,0.9571249999999999,0.9571297644487583,0.9571255774597454
17,0.10873103633671999,96.18,0.9617999999999999,0.9617989281945354,0.9617965389228742
18,0.10335910708531737,96.3775,0.963775,0.9637665211069741,0.963769828867805
19,0.09951757053285837,96.4975,0.9649749999999999,0.9649883970170254,0.964979430691338
20,0.09198416623733938,96.7275,0.9672749999999999,0.9672839366094632,0.9672766279123703
