epoch,loss,accuracy,recall,precision,f1
1,1.3968274042129516,48.5625,0.48562500000000003,0.48013667846446173,0.48211786864695033
2,0.9427741557121276,66.59,0.6659,0.6634156562884506,0.6644846419810794
3,0.731476272058487,74.495,0.74495,0.7442904452002814,0.7445403840477949
4,0.6007813206672669,79.155,0.79155,0.7913053848858618,0.7913288953896519
5,0.5145414317369461,82.215,0.82215,0.822049317436524,0.8220348542083995
6,0.4419628853559494,84.61,0.8461000000000001,0.8458508488213129,0.8459200419251858
7,0.38561279587745667,86.58,0.8657999999999999,0.8655678598359072,0.865642848433887
8,0.3373683350563049,88.2525,0.882525,0.8824369861587733,0.8824427749829052
9,0.29088164134025574,89.8425,0.8984249999999999,0.8983443186585605,0.8983682717022783
10,0.25382227632403376,91.2025,0.9120250000000001,0.9119513970514064,0.9119744538826746
11,0.22316071355342865,92.0225,0.920225,0.9202010316092004,0.9201960277795944
12,0.1909353712618351,93.165,0.9316500000000001,0.9315647359489587,0.9315989655032247
13,0.1701669361025095,94.105,0.94105,0.9410227081597933,0.9410316774382196
14,0.1521497586131096,94.555,0.9455499999999999,0.9455288509667021,0.9455340122392972
15,0.13738676800131797,95.18,0.9518000000000001,0.9517712522546142,0.9517788264665874
16,0.12293803099244834,95.535,0.9553499999999999,0.9553558364170535,0.9553490480158331
17,0.1200120680809021,95.72,0.9572,0.9571899546802742,0.9571923648173876
18,0.10602969179749488,96.2875,0.962875,0.962870121482371,0.9628682032962633
19,0.10400421390384436,96.37,0.9637,0.963723831921801,0.9637061359139466
20,0.09561458995640278,96.61,0.9661000000000002,0.9661059647941354,0.966100705986122
