epoch,loss,accuracy,recall,precision,f1
1,1.386759159564972,49.505,0.49505,0.48904865769140987,0.4914128493985056
2,0.9359351929664612,67.0125,0.670125,0.667942014684448,0.6689076674988244
3,0.7308174521446228,74.545,0.7454500000000001,0.7448919657266424,0.7451121421708039
4,0.605188226556778,78.92,0.7892,0.7886012961159807,0.7888530088523169
5,0.5153924482107163,82.02,0.8202,0.8197760387059368,0.8199036508814667
6,0.43929546158313754,84.7475,0.847475,0.8471283629823221,0.8472489473374095
7,0.38372246696949003,86.8075,0.8680749999999999,0.8680098146218642,0.868006833566312
8,0.3272435820937157,88.6425,0.886425,0.8861627814800013,0.8862604313458577
9,0.27523549983501433,90.29,0.9029,0.9028497026099703,0.9028343825971401
10,0.2453583056628704,91.3575,0.913575,0.9134100213950374,0.9134744975726621
11,0.2159882205069065,92.3775,0.9237749999999998,0.9237379673553736,0.9237466582094365
12,0.18850175402760505,93.225,0.93225,0.9322242276111643,0.9322280369466688
13,0.16299424671977758,94.21,0.9420999999999999,0.9420682947471899,0.9420789619144851
14,0.14956765139102937,94.665,0.94665,0.9466568229702068,0.9466461336738761
15,0.12546334171891213,95.4925,0.954925,0.954940976526727,0.9549272274811571
16,0.1226692216232419,95.64,0.9563999999999998,0.9564219820328438,0.9564090859682224
17,0.11302643253654242,95.9225,0.959225,0.9592115371484556,0.9592155106502049
18,0.10168574278950691,96.4,0.9639999999999999,0.964002863582871,0.9639984368510086
19,0.1036153097897768,96.335,0.9633500000000002,0.9633364740882595,0.9633413282285614
20,0.0821237384930253,97.1375,0.9713750000000001,0.9713696542658123,0.9713713301528555
